,ds,dv,dt,method,acc
1041,FashionMNIST,CIFAR10,STL10,ProbThresh/Resnet,0.6923750042915344
1042,FashionMNIST,CIFAR10,TinyImagenet,ProbThresh/Resnet,0.733199954032898
1043,FashionMNIST,CIFAR100,UniformNoise,ProbThresh/Resnet,0.8470499515533447
1044,FashionMNIST,CIFAR100,NormalNoise,ProbThresh/Resnet,0.8471999764442444
1045,FashionMNIST,CIFAR100,MNIST,ProbThresh/Resnet,0.8367499709129333
1046,FashionMNIST,CIFAR100,NotMNIST,ProbThresh/Resnet,0.8336893916130066
1047,FashionMNIST,CIFAR100,CIFAR10,ProbThresh/Resnet,0.7044000029563904
1048,FashionMNIST,CIFAR100,STL10,ProbThresh/Resnet,0.6879375576972961
1049,FashionMNIST,CIFAR100,TinyImagenet,ProbThresh/Resnet,0.7289999723434448
1050,FashionMNIST,STL10,UniformNoise,ProbThresh/Resnet,0.8201499581336975
1051,FashionMNIST,STL10,NormalNoise,ProbThresh/Resnet,0.8199499845504761
1052,FashionMNIST,STL10,MNIST,ProbThresh/Resnet,0.8153499960899353
1053,FashionMNIST,STL10,NotMNIST,ProbThresh/Resnet,0.8118457794189453
1054,FashionMNIST,STL10,CIFAR10,ProbThresh/Resnet,0.715749979019165
1055,FashionMNIST,STL10,CIFAR100,ProbThresh/Resnet,0.73089998960495
1056,FashionMNIST,STL10,TinyImagenet,ProbThresh/Resnet,0.7364000082015991
1057,FashionMNIST,TinyImagenet,UniformNoise,ProbThresh/Resnet,0.8569999933242798
1058,FashionMNIST,TinyImagenet,NormalNoise,ProbThresh/Resnet,0.8561499714851379
1059,FashionMNIST,TinyImagenet,MNIST,ProbThresh/Resnet,0.8431999683380127
1060,FashionMNIST,TinyImagenet,NotMNIST,ProbThresh/Resnet,0.8412732481956482
1061,FashionMNIST,TinyImagenet,CIFAR10,ProbThresh/Resnet,0.6969000101089478
1062,FashionMNIST,TinyImagenet,CIFAR100,ProbThresh/Resnet,0.7168499827384949
1063,FashionMNIST,TinyImagenet,STL10,ProbThresh/Resnet,0.6831250190734863
1064,FashionMNIST,UniformNoise,NormalNoise,MCDropout-7/VGG,0.769599974155426
1065,FashionMNIST,UniformNoise,MNIST,MCDropout-7/VGG,0.812999963760376
1066,FashionMNIST,UniformNoise,NotMNIST,MCDropout-7/VGG,0.7893078327178955
1067,FashionMNIST,UniformNoise,CIFAR10,MCDropout-7/VGG,0.764549970626831
1068,FashionMNIST,UniformNoise,CIFAR100,MCDropout-7/VGG,0.7692999839782715
1069,FashionMNIST,UniformNoise,STL10,MCDropout-7/VGG,0.7546250224113464
1070,FashionMNIST,UniformNoise,TinyImagenet,MCDropout-7/VGG,0.7894499897956848
1071,FashionMNIST,NormalNoise,UniformNoise,MCDropout-7/VGG,0.8006500005722046
1072,FashionMNIST,NormalNoise,MNIST,MCDropout-7/VGG,0.8162999749183655
1073,FashionMNIST,NormalNoise,NotMNIST,MCDropout-7/VGG,0.7941679358482361
1074,FashionMNIST,NormalNoise,CIFAR10,MCDropout-7/VGG,0.7673499584197998
1075,FashionMNIST,NormalNoise,CIFAR100,MCDropout-7/VGG,0.7712500095367432
1076,FashionMNIST,NormalNoise,STL10,MCDropout-7/VGG,0.7595000267028809
1077,FashionMNIST,NormalNoise,TinyImagenet,MCDropout-7/VGG,0.7942000031471252
1078,FashionMNIST,MNIST,UniformNoise,MCDropout-7/VGG,0.7858499884605408
1079,FashionMNIST,MNIST,NormalNoise,MCDropout-7/VGG,0.7421999573707581
1080,FashionMNIST,MNIST,NotMNIST,MCDropout-7/VGG,0.7994552254676819
1081,FashionMNIST,MNIST,CIFAR10,MCDropout-7/VGG,0.7712000012397766
1082,FashionMNIST,MNIST,CIFAR100,MCDropout-7/VGG,0.7748000025749207
1083,FashionMNIST,MNIST,STL10,MCDropout-7/VGG,0.7643750309944153
1084,FashionMNIST,MNIST,TinyImagenet,MCDropout-7/VGG,0.7949000000953674
1085,FashionMNIST,NotMNIST,UniformNoise,MCDropout-7/VGG,0.7741000056266785
1086,FashionMNIST,NotMNIST,NormalNoise,MCDropout-7/VGG,0.729449987411499
1087,FashionMNIST,NotMNIST,MNIST,MCDropout-7/VGG,0.8173499703407288
1088,FashionMNIST,NotMNIST,CIFAR10,MCDropout-7/VGG,0.769349992275238
1089,FashionMNIST,NotMNIST,CIFAR100,MCDropout-7/VGG,0.7714499831199646
1090,FashionMNIST,NotMNIST,STL10,MCDropout-7/VGG,0.7603750228881836
1091,FashionMNIST,NotMNIST,TinyImagenet,MCDropout-7/VGG,0.796999990940094
1092,FashionMNIST,CIFAR10,UniformNoise,MCDropout-7/VGG,0.7906999588012695
1093,FashionMNIST,CIFAR10,NormalNoise,MCDropout-7/VGG,0.7400499582290649
1094,FashionMNIST,CIFAR10,MNIST,MCDropout-7/VGG,0.8156499862670898
1095,FashionMNIST,CIFAR10,NotMNIST,MCDropout-7/VGG,0.7971053123474121
1096,FashionMNIST,CIFAR10,CIFAR100,MCDropout-7/VGG,0.7719500064849854
1097,FashionMNIST,CIFAR10,STL10,MCDropout-7/VGG,0.7620625495910645
1098,FashionMNIST,CIFAR10,TinyImagenet,MCDropout-7/VGG,0.7947499752044678
1099,FashionMNIST,CIFAR100,UniformNoise,MCDropout-7/VGG,0.7644999623298645
1100,FashionMNIST,CIFAR100,NormalNoise,MCDropout-7/VGG,0.7170499563217163
1101,FashionMNIST,CIFAR100,MNIST,MCDropout-7/VGG,0.8091999888420105
1102,FashionMNIST,CIFAR100,NotMNIST,MCDropout-7/VGG,0.7995620369911194
1103,FashionMNIST,CIFAR100,CIFAR10,MCDropout-7/VGG,0.7691999673843384
1104,FashionMNIST,CIFAR100,STL10,MCDropout-7/VGG,0.760562539100647
1105,FashionMNIST,CIFAR100,TinyImagenet,MCDropout-7/VGG,0.7930999994277954
1106,FashionMNIST,STL10,UniformNoise,MCDropout-7/VGG,0.7956500053405762
1107,FashionMNIST,STL10,NormalNoise,MCDropout-7/VGG,0.7494999766349792
1108,FashionMNIST,STL10,MNIST,MCDropout-7/VGG,0.8197999596595764
1109,FashionMNIST,STL10,NotMNIST,MCDropout-7/VGG,0.7946485877037048
1110,FashionMNIST,STL10,CIFAR10,MCDropout-7/VGG,0.7731999754905701
1111,FashionMNIST,STL10,CIFAR100,MCDropout-7/VGG,0.7717999815940857
1112,FashionMNIST,STL10,TinyImagenet,MCDropout-7/VGG,0.7968999743461609
1113,FashionMNIST,TinyImagenet,UniformNoise,MCDropout-7/VGG,0.7805999517440796
1114,FashionMNIST,TinyImagenet,NormalNoise,MCDropout-7/VGG,0.7392500042915344
1115,FashionMNIST,TinyImagenet,MNIST,MCDropout-7/VGG,0.8180999755859375
1116,FashionMNIST,TinyImagenet,NotMNIST,MCDropout-7/VGG,0.7978529930114746
1117,FashionMNIST,TinyImagenet,CIFAR10,MCDropout-7/VGG,0.7706999778747559
1118,FashionMNIST,TinyImagenet,CIFAR100,MCDropout-7/VGG,0.7719999551773071
1119,FashionMNIST,TinyImagenet,STL10,MCDropout-7/VGG,0.7635000348091125
1120,FashionMNIST,UniformNoise,NormalNoise,PixelCNN/PixelCNN,0.9995999932289124
1121,FashionMNIST,UniformNoise,MNIST,PixelCNN/PixelCNN,0.49959999322891235
1122,FashionMNIST,UniformNoise,NotMNIST,PixelCNN/PixelCNN,0.500640869140625
1123,FashionMNIST,UniformNoise,CIFAR10,PixelCNN/PixelCNN,0.542199969291687
1124,FashionMNIST,UniformNoise,CIFAR100,PixelCNN/PixelCNN,0.5501499772071838
1125,FashionMNIST,UniformNoise,STL10,PixelCNN/PixelCNN,0.6366250514984131
1126,FashionMNIST,UniformNoise,TinyImagenet,PixelCNN/PixelCNN,0.6960499882698059
1127,FashionMNIST,NormalNoise,UniformNoise,PixelCNN/PixelCNN,0.9993000030517578
1128,FashionMNIST,NormalNoise,MNIST,PixelCNN/PixelCNN,0.4992999732494354
1129,FashionMNIST,NormalNoise,NotMNIST,PixelCNN/PixelCNN,0.5004806518554688
1130,FashionMNIST,NormalNoise,CIFAR10,PixelCNN/PixelCNN,0.5561000108718872
1131,FashionMNIST,NormalNoise,CIFAR100,PixelCNN/PixelCNN,0.5638499855995178
1132,FashionMNIST,NormalNoise,STL10,PixelCNN/PixelCNN,0.6551875472068787
1133,FashionMNIST,NormalNoise,TinyImagenet,PixelCNN/PixelCNN,0.7168999910354614
1134,FashionMNIST,MNIST,UniformNoise,PixelCNN/PixelCNN,0.5843499898910522
1135,FashionMNIST,MNIST,NormalNoise,PixelCNN/PixelCNN,0.5843499898910522
1136,FashionMNIST,MNIST,NotMNIST,PixelCNN/PixelCNN,0.47666096687316895
1137,FashionMNIST,MNIST,CIFAR10,PixelCNN/PixelCNN,0.5842999815940857
1138,FashionMNIST,MNIST,CIFAR100,PixelCNN/PixelCNN,0.5842499732971191
1139,FashionMNIST,MNIST,STL10,PixelCNN/PixelCNN,0.585437536239624
1140,FashionMNIST,MNIST,TinyImagenet,PixelCNN/PixelCNN,0.5841999650001526
1141,FashionMNIST,NotMNIST,UniformNoise,PixelCNN/PixelCNN,0.7244499921798706
1142,FashionMNIST,NotMNIST,NormalNoise,PixelCNN/PixelCNN,0.7244499921798706
1143,FashionMNIST,NotMNIST,MNIST,PixelCNN/PixelCNN,0.22459998726844788
1144,FashionMNIST,NotMNIST,CIFAR10,PixelCNN/PixelCNN,0.7224499583244324
1145,FashionMNIST,NotMNIST,CIFAR100,PixelCNN/PixelCNN,0.7226499915122986
1146,FashionMNIST,NotMNIST,STL10,PixelCNN/PixelCNN,0.7245000600814819
1147,FashionMNIST,NotMNIST,TinyImagenet,PixelCNN/PixelCNN,0.7234999537467957
1148,FashionMNIST,CIFAR10,UniformNoise,PixelCNN/PixelCNN,0.9569499492645264
1149,FashionMNIST,CIFAR10,NormalNoise,PixelCNN/PixelCNN,0.9569499492645264
1150,FashionMNIST,CIFAR10,MNIST,PixelCNN/PixelCNN,0.45694997906684875
1151,FashionMNIST,CIFAR10,NotMNIST,PixelCNN/PixelCNN,0.47265541553497314
1152,FashionMNIST,CIFAR10,CIFAR100,PixelCNN/PixelCNN,0.9023499488830566
1153,FashionMNIST,CIFAR10,STL10,PixelCNN/PixelCNN,0.9145000576972961
1154,FashionMNIST,CIFAR10,TinyImagenet,PixelCNN/PixelCNN,0.935949981212616
1155,FashionMNIST,CIFAR100,UniformNoise,PixelCNN/PixelCNN,0.9477499723434448
1156,FashionMNIST,CIFAR100,NormalNoise,PixelCNN/PixelCNN,0.9477499723434448
1157,FashionMNIST,CIFAR100,MNIST,PixelCNN/PixelCNN,0.4477500021457672
1158,FashionMNIST,CIFAR100,NotMNIST,PixelCNN/PixelCNN,0.46662038564682007
1159,FashionMNIST,CIFAR100,CIFAR10,PixelCNN/PixelCNN,0.9154499769210815
1160,FashionMNIST,CIFAR100,STL10,PixelCNN/PixelCNN,0.9115625619888306
1161,FashionMNIST,CIFAR100,TinyImagenet,PixelCNN/PixelCNN,0.9302499890327454
1162,FashionMNIST,STL10,UniformNoise,PixelCNN/PixelCNN,0.9589999914169312
1163,FashionMNIST,STL10,NormalNoise,PixelCNN/PixelCNN,0.9589999914169312
1164,FashionMNIST,STL10,MNIST,PixelCNN/PixelCNN,0.45899999141693115
1165,FashionMNIST,STL10,NotMNIST,PixelCNN/PixelCNN,0.4740974009037018
1166,FashionMNIST,STL10,CIFAR10,PixelCNN/PixelCNN,0.9181499481201172
1167,FashionMNIST,STL10,CIFAR100,PixelCNN/PixelCNN,0.901199996471405
1168,FashionMNIST,STL10,TinyImagenet,PixelCNN/PixelCNN,0.9369499683380127
1169,FashionMNIST,TinyImagenet,UniformNoise,PixelCNN/PixelCNN,0.96875
1170,FashionMNIST,TinyImagenet,NormalNoise,PixelCNN/PixelCNN,0.96875
1171,FashionMNIST,TinyImagenet,MNIST,PixelCNN/PixelCNN,0.46875
1172,FashionMNIST,TinyImagenet,NotMNIST,PixelCNN/PixelCNN,0.480613112449646
1173,FashionMNIST,TinyImagenet,CIFAR10,PixelCNN/PixelCNN,0.9142999649047852
1174,FashionMNIST,TinyImagenet,CIFAR100,PixelCNN/PixelCNN,0.894599974155426
1175,FashionMNIST,TinyImagenet,STL10,PixelCNN/PixelCNN,0.9128125309944153
1176,FashionMNIST,UniformNoise,NormalNoise,ScoreSVM/VGG,0.9670499563217163
1177,FashionMNIST,UniformNoise,MNIST,ScoreSVM/VGG,0.6855999827384949
1178,FashionMNIST,UniformNoise,NotMNIST,ScoreSVM/VGG,0.8113650679588318
1179,FashionMNIST,UniformNoise,CIFAR10,ScoreSVM/VGG,0.9395999908447266
1180,FashionMNIST,UniformNoise,CIFAR100,ScoreSVM/VGG,0.9440000057220459
1181,FashionMNIST,UniformNoise,STL10,ScoreSVM/VGG,0.9335625171661377
1182,FashionMNIST,UniformNoise,TinyImagenet,ScoreSVM/VGG,0.9383499622344971
1183,FashionMNIST,NormalNoise,UniformNoise,ScoreSVM/VGG,0.9685499668121338
1184,FashionMNIST,NormalNoise,MNIST,ScoreSVM/VGG,0.6436499953269958
1185,FashionMNIST,NormalNoise,NotMNIST,ScoreSVM/VGG,0.7853556871414185
1186,FashionMNIST,NormalNoise,CIFAR10,ScoreSVM/VGG,0.9405999779701233
1187,FashionMNIST,NormalNoise,CIFAR100,ScoreSVM/VGG,0.9450500011444092
1188,FashionMNIST,NormalNoise,STL10,ScoreSVM/VGG,0.9356250166893005
1189,FashionMNIST,NormalNoise,TinyImagenet,ScoreSVM/VGG,0.936199963092804
1190,FashionMNIST,MNIST,UniformNoise,ScoreSVM/VGG,0.8713499903678894
1191,FashionMNIST,MNIST,NormalNoise,ScoreSVM/VGG,0.8202499747276306
1192,FashionMNIST,MNIST,NotMNIST,ScoreSVM/VGG,0.8520615100860596
1193,FashionMNIST,MNIST,CIFAR10,ScoreSVM/VGG,0.8455999493598938
1194,FashionMNIST,MNIST,CIFAR100,ScoreSVM/VGG,0.840499997138977
1195,FashionMNIST,MNIST,STL10,ScoreSVM/VGG,0.8288750648498535
1196,FashionMNIST,MNIST,TinyImagenet,ScoreSVM/VGG,0.8543499708175659
1197,FashionMNIST,NotMNIST,UniformNoise,ScoreSVM/VGG,0.9293999671936035
1198,FashionMNIST,NotMNIST,NormalNoise,ScoreSVM/VGG,0.9280499815940857
1199,FashionMNIST,NotMNIST,MNIST,ScoreSVM/VGG,0.926099956035614
1200,FashionMNIST,NotMNIST,CIFAR10,ScoreSVM/VGG,0.9328999519348145
1201,FashionMNIST,NotMNIST,CIFAR100,ScoreSVM/VGG,0.9322499632835388
1202,FashionMNIST,NotMNIST,STL10,ScoreSVM/VGG,0.9297500252723694
1203,FashionMNIST,NotMNIST,TinyImagenet,ScoreSVM/VGG,0.9300499558448792
1204,FashionMNIST,CIFAR10,UniformNoise,ScoreSVM/VGG,0.9489499926567078
1205,FashionMNIST,CIFAR10,NormalNoise,ScoreSVM/VGG,0.9485499858856201
1206,FashionMNIST,CIFAR10,MNIST,ScoreSVM/VGG,0.7769500017166138
1207,FashionMNIST,CIFAR10,NotMNIST,ScoreSVM/VGG,0.8662679195404053
1208,FashionMNIST,CIFAR10,CIFAR100,ScoreSVM/VGG,0.9545999765396118
1209,FashionMNIST,CIFAR10,STL10,ScoreSVM/VGG,0.9513125419616699
1210,FashionMNIST,CIFAR10,TinyImagenet,ScoreSVM/VGG,0.9497999548912048
1211,FashionMNIST,CIFAR100,UniformNoise,ScoreSVM/VGG,0.9489499926567078
1212,FashionMNIST,CIFAR100,NormalNoise,ScoreSVM/VGG,0.9479999542236328
1213,FashionMNIST,CIFAR100,MNIST,ScoreSVM/VGG,0.7476499676704407
1214,FashionMNIST,CIFAR100,NotMNIST,ScoreSVM/VGG,0.8575090765953064
1215,FashionMNIST,CIFAR100,CIFAR10,ScoreSVM/VGG,0.9531999826431274
1216,FashionMNIST,CIFAR100,STL10,ScoreSVM/VGG,0.9506250619888306
1217,FashionMNIST,CIFAR100,TinyImagenet,ScoreSVM/VGG,0.9488499760627747
1218,FashionMNIST,STL10,UniformNoise,ScoreSVM/VGG,0.9392499923706055
1219,FashionMNIST,STL10,NormalNoise,ScoreSVM/VGG,0.9394499659538269
1220,FashionMNIST,STL10,MNIST,ScoreSVM/VGG,0.8075999617576599
1221,FashionMNIST,STL10,NotMNIST,ScoreSVM/VGG,0.8762550950050354
1222,FashionMNIST,STL10,CIFAR10,ScoreSVM/VGG,0.9432500004768372
1223,FashionMNIST,STL10,CIFAR100,ScoreSVM/VGG,0.9438499808311462
1224,FashionMNIST,STL10,TinyImagenet,ScoreSVM/VGG,0.9407999515533447
1225,FashionMNIST,TinyImagenet,UniformNoise,ScoreSVM/VGG,0.9503999948501587
1226,FashionMNIST,TinyImagenet,NormalNoise,ScoreSVM/VGG,0.9478999972343445
1227,FashionMNIST,TinyImagenet,MNIST,ScoreSVM/VGG,0.7785499691963196
1228,FashionMNIST,TinyImagenet,NotMNIST,ScoreSVM/VGG,0.8679234981536865
1229,FashionMNIST,TinyImagenet,CIFAR10,ScoreSVM/VGG,0.9523499608039856
1230,FashionMNIST,TinyImagenet,CIFAR100,ScoreSVM/VGG,0.9523499608039856
1231,FashionMNIST,TinyImagenet,STL10,ScoreSVM/VGG,0.9500625729560852
1232,FashionMNIST,UniformNoise,NormalNoise,LogisticSVM/VGG,0.9492499828338623
1233,FashionMNIST,UniformNoise,MNIST,LogisticSVM/VGG,0.5411999821662903
1234,FashionMNIST,UniformNoise,NotMNIST,LogisticSVM/VGG,0.6325571537017822
1235,FashionMNIST,UniformNoise,CIFAR10,LogisticSVM/VGG,0.6534000039100647
1236,FashionMNIST,UniformNoise,CIFAR100,LogisticSVM/VGG,0.6803999543190002
1237,FashionMNIST,UniformNoise,STL10,LogisticSVM/VGG,0.6515000462532043
1238,FashionMNIST,UniformNoise,TinyImagenet,LogisticSVM/VGG,0.6891999840736389
1239,FashionMNIST,NormalNoise,UniformNoise,LogisticSVM/VGG,0.9488499760627747
1240,FashionMNIST,NormalNoise,MNIST,LogisticSVM/VGG,0.5419999957084656
1241,FashionMNIST,NormalNoise,NotMNIST,LogisticSVM/VGG,0.6494338512420654
1242,FashionMNIST,NormalNoise,CIFAR10,LogisticSVM/VGG,0.6807999610900879
1243,FashionMNIST,NormalNoise,CIFAR100,LogisticSVM/VGG,0.7086499929428101
1244,FashionMNIST,NormalNoise,STL10,LogisticSVM/VGG,0.6772500276565552
1245,FashionMNIST,NormalNoise,TinyImagenet,LogisticSVM/VGG,0.7198500037193298
1246,FashionMNIST,MNIST,UniformNoise,LogisticSVM/VGG,0.6728999614715576
1247,FashionMNIST,MNIST,NormalNoise,LogisticSVM/VGG,0.7129999995231628
1248,FashionMNIST,MNIST,NotMNIST,LogisticSVM/VGG,0.8576158881187439
1249,FashionMNIST,MNIST,CIFAR10,LogisticSVM/VGG,0.8696999549865723
1250,FashionMNIST,MNIST,CIFAR100,LogisticSVM/VGG,0.87704998254776
1251,FashionMNIST,MNIST,STL10,LogisticSVM/VGG,0.8449375629425049
1252,FashionMNIST,MNIST,TinyImagenet,LogisticSVM/VGG,0.8690499663352966
1253,FashionMNIST,NotMNIST,UniformNoise,LogisticSVM/VGG,0.7910499572753906
1254,FashionMNIST,NotMNIST,NormalNoise,LogisticSVM/VGG,0.8065499663352966
1255,FashionMNIST,NotMNIST,MNIST,LogisticSVM/VGG,0.9014999866485596
1256,FashionMNIST,NotMNIST,CIFAR10,LogisticSVM/VGG,0.9124999642372131
1257,FashionMNIST,NotMNIST,CIFAR100,LogisticSVM/VGG,0.9116500020027161
1258,FashionMNIST,NotMNIST,STL10,LogisticSVM/VGG,0.9016875624656677
1259,FashionMNIST,NotMNIST,TinyImagenet,LogisticSVM/VGG,0.9098999500274658
1260,FashionMNIST,CIFAR10,UniformNoise,LogisticSVM/VGG,0.712399959564209
1261,FashionMNIST,CIFAR10,NormalNoise,LogisticSVM/VGG,0.7522499561309814
1262,FashionMNIST,CIFAR10,MNIST,LogisticSVM/VGG,0.671750009059906
1263,FashionMNIST,CIFAR10,NotMNIST,LogisticSVM/VGG,0.8251441717147827
1264,FashionMNIST,CIFAR10,CIFAR100,LogisticSVM/VGG,0.9413999915122986
1265,FashionMNIST,CIFAR10,STL10,LogisticSVM/VGG,0.9396250247955322
1266,FashionMNIST,CIFAR10,TinyImagenet,LogisticSVM/VGG,0.9366499781608582
1267,FashionMNIST,CIFAR100,UniformNoise,LogisticSVM/VGG,0.7310499548912048
1268,FashionMNIST,CIFAR100,NormalNoise,LogisticSVM/VGG,0.7628499865531921
1269,FashionMNIST,CIFAR100,MNIST,LogisticSVM/VGG,0.6661499738693237
1270,FashionMNIST,CIFAR100,NotMNIST,LogisticSVM/VGG,0.829042911529541
1271,FashionMNIST,CIFAR100,CIFAR10,LogisticSVM/VGG,0.9471499919891357
1272,FashionMNIST,CIFAR100,STL10,LogisticSVM/VGG,0.9400625228881836
1273,FashionMNIST,CIFAR100,TinyImagenet,LogisticSVM/VGG,0.9383999705314636
1274,FashionMNIST,STL10,UniformNoise,LogisticSVM/VGG,0.7310499548912048
1275,FashionMNIST,STL10,NormalNoise,LogisticSVM/VGG,0.763700008392334
1276,FashionMNIST,STL10,MNIST,LogisticSVM/VGG,0.6798999905586243
1277,FashionMNIST,STL10,NotMNIST,LogisticSVM/VGG,0.8274941444396973
1278,FashionMNIST,STL10,CIFAR10,LogisticSVM/VGG,0.939799964427948
1279,FashionMNIST,STL10,CIFAR100,LogisticSVM/VGG,0.9350499510765076
1280,FashionMNIST,STL10,TinyImagenet,LogisticSVM/VGG,0.9307000041007996
1281,FashionMNIST,TinyImagenet,UniformNoise,LogisticSVM/VGG,0.7595999836921692
1282,FashionMNIST,TinyImagenet,NormalNoise,LogisticSVM/VGG,0.7945500016212463
1283,FashionMNIST,TinyImagenet,MNIST,LogisticSVM/VGG,0.6671499609947205
1284,FashionMNIST,TinyImagenet,NotMNIST,LogisticSVM/VGG,0.8293634057044983
1285,FashionMNIST,TinyImagenet,CIFAR10,LogisticSVM/VGG,0.9423499703407288
1286,FashionMNIST,TinyImagenet,CIFAR100,LogisticSVM/VGG,0.9387999773025513
1287,FashionMNIST,TinyImagenet,STL10,LogisticSVM/VGG,0.9361875653266907
1288,FashionMNIST,UniformNoise,NormalNoise,ScoreSVM/Resnet,0.9852499961853027
1289,FashionMNIST,UniformNoise,MNIST,ScoreSVM/Resnet,0.49069997668266296
1290,FashionMNIST,UniformNoise,NotMNIST,ScoreSVM/Resnet,0.5080111026763916
1291,FashionMNIST,UniformNoise,CIFAR10,ScoreSVM/Resnet,0.5724999904632568
1292,FashionMNIST,UniformNoise,CIFAR100,ScoreSVM/Resnet,0.6014499664306641
1293,FashionMNIST,UniformNoise,STL10,ScoreSVM/Resnet,0.5711250305175781
1294,FashionMNIST,UniformNoise,TinyImagenet,ScoreSVM/Resnet,0.5917499661445618
1295,FashionMNIST,NormalNoise,UniformNoise,ScoreSVM/Resnet,0.9848499894142151
1296,FashionMNIST,NormalNoise,MNIST,ScoreSVM/Resnet,0.48924997448921204
1297,FashionMNIST,NormalNoise,NotMNIST,ScoreSVM/Resnet,0.5162358283996582
1298,FashionMNIST,NormalNoise,CIFAR10,ScoreSVM/Resnet,0.6187499761581421
1299,FashionMNIST,NormalNoise,CIFAR100,ScoreSVM/Resnet,0.66034996509552
1300,FashionMNIST,NormalNoise,STL10,ScoreSVM/Resnet,0.6181250214576721
1301,FashionMNIST,NormalNoise,TinyImagenet,ScoreSVM/Resnet,0.6491999626159668
1302,FashionMNIST,MNIST,UniformNoise,ScoreSVM/Resnet,0.6497499942779541
1303,FashionMNIST,MNIST,NormalNoise,ScoreSVM/Resnet,0.6694499850273132
1304,FashionMNIST,MNIST,NotMNIST,ScoreSVM/Resnet,0.5129246115684509
1305,FashionMNIST,MNIST,CIFAR10,ScoreSVM/Resnet,0.47049999237060547
1306,FashionMNIST,MNIST,CIFAR100,ScoreSVM/Resnet,0.47544997930526733
1307,FashionMNIST,MNIST,STL10,ScoreSVM/Resnet,0.47306251525878906
1308,FashionMNIST,MNIST,TinyImagenet,ScoreSVM/Resnet,0.4788999855518341
1309,FashionMNIST,NotMNIST,UniformNoise,ScoreSVM/Resnet,0.6004999876022339
1310,FashionMNIST,NotMNIST,NormalNoise,ScoreSVM/Resnet,0.6814000010490417
1311,FashionMNIST,NotMNIST,MNIST,ScoreSVM/Resnet,0.6860499978065491
1312,FashionMNIST,NotMNIST,CIFAR10,ScoreSVM/Resnet,0.8753499984741211
1313,FashionMNIST,NotMNIST,CIFAR100,ScoreSVM/Resnet,0.8676499724388123
1314,FashionMNIST,NotMNIST,STL10,ScoreSVM/Resnet,0.8745625615119934
1315,FashionMNIST,NotMNIST,TinyImagenet,ScoreSVM/Resnet,0.8561999797821045
1316,FashionMNIST,CIFAR10,UniformNoise,ScoreSVM/Resnet,0.755899965763092
1317,FashionMNIST,CIFAR10,NormalNoise,ScoreSVM/Resnet,0.8572499752044678
1318,FashionMNIST,CIFAR10,MNIST,ScoreSVM/Resnet,0.4661499857902527
1319,FashionMNIST,CIFAR10,NotMNIST,ScoreSVM/Resnet,0.5895107984542847
1320,FashionMNIST,CIFAR10,CIFAR100,ScoreSVM/Resnet,0.9361499547958374
1321,FashionMNIST,CIFAR10,STL10,ScoreSVM/Resnet,0.9308125376701355
1322,FashionMNIST,CIFAR10,TinyImagenet,ScoreSVM/Resnet,0.9223999977111816
1323,FashionMNIST,CIFAR100,UniformNoise,ScoreSVM/Resnet,0.884399950504303
1324,FashionMNIST,CIFAR100,NormalNoise,ScoreSVM/Resnet,0.9301499724388123
1325,FashionMNIST,CIFAR100,MNIST,ScoreSVM/Resnet,0.4634999930858612
1326,FashionMNIST,CIFAR100,NotMNIST,ScoreSVM/Resnet,0.5843836665153503
1327,FashionMNIST,CIFAR100,CIFAR10,ScoreSVM/Resnet,0.940750002861023
1328,FashionMNIST,CIFAR100,STL10,ScoreSVM/Resnet,0.9316250681877136
1329,FashionMNIST,CIFAR100,TinyImagenet,ScoreSVM/Resnet,0.9264999628067017
1330,FashionMNIST,STL10,UniformNoise,ScoreSVM/Resnet,0.8259999752044678
1331,FashionMNIST,STL10,NormalNoise,ScoreSVM/Resnet,0.8790499567985535
1332,FashionMNIST,STL10,MNIST,ScoreSVM/Resnet,0.44955000281333923
1333,FashionMNIST,STL10,NotMNIST,ScoreSVM/Resnet,0.6016342639923096
1334,FashionMNIST,STL10,CIFAR10,ScoreSVM/Resnet,0.9376999735832214
1335,FashionMNIST,STL10,CIFAR100,ScoreSVM/Resnet,0.9309999942779541
1336,FashionMNIST,STL10,TinyImagenet,ScoreSVM/Resnet,0.9203999638557434
1337,FashionMNIST,TinyImagenet,UniformNoise,ScoreSVM/Resnet,0.8436499834060669
1338,FashionMNIST,TinyImagenet,NormalNoise,ScoreSVM/Resnet,0.9097999930381775
1339,FashionMNIST,TinyImagenet,MNIST,ScoreSVM/Resnet,0.45784997940063477
1340,FashionMNIST,TinyImagenet,NotMNIST,ScoreSVM/Resnet,0.5837427973747253
1341,FashionMNIST,TinyImagenet,CIFAR10,ScoreSVM/Resnet,0.9363499879837036
1342,FashionMNIST,TinyImagenet,CIFAR100,ScoreSVM/Resnet,0.9319999814033508
1343,FashionMNIST,TinyImagenet,STL10,ScoreSVM/Resnet,0.9300000667572021
1344,FashionMNIST,UniformNoise,NormalNoise,LogisticSVM/Resnet,0.9942999482154846
1345,FashionMNIST,UniformNoise,MNIST,LogisticSVM/Resnet,0.5048999786376953
1346,FashionMNIST,UniformNoise,NotMNIST,LogisticSVM/Resnet,0.5112155675888062
1347,FashionMNIST,UniformNoise,CIFAR10,LogisticSVM/Resnet,0.5939499735832214
